Step	E_el	E_frac	E_tot
242	1.869821e-06	1.403367e-08	1.883855e-06
243	1.885653e-06	1.428729e-08	1.899940e-06
244	1.901556e-06	1.454464e-08	1.916100e-06
245	1.917531e-06	1.480576e-08	1.932337e-06
246	1.933561e-06	1.507462e-08	1.948635e-06
247	1.949713e-06	1.534403e-08	1.965057e-06
248	1.965907e-06	1.561690e-08	1.981524e-06
249	1.982171e-06	1.589368e-08	1.998064e-06
250	1.998504e-06	1.617508e-08	2.014679e-06
251	2.014918e-06	1.646002e-08	2.031378e-06
252	2.031400e-06	1.674899e-08	2.048149e-06
253	2.047954e-06	1.704211e-08	2.064996e-06
254	2.064581e-06	1.733944e-08	2.081920e-06
255	2.081281e-06	1.764104e-08	2.098922e-06
256	2.098053e-06	1.794694e-08	2.116000e-06
257	2.114899e-06	1.825722e-08	2.133157e-06
258	2.131819e-06	1.857191e-08	2.150390e-06
259	2.148811e-06	1.889107e-08	2.167702e-06
260	2.165877e-06	1.921477e-08	2.185092e-06
261	2.183017e-06	1.954304e-08	2.202560e-06
262	2.200148e-06	1.989542e-08	2.220044e-06
263	2.217590e-06	2.023696e-08	2.237827e-06
264	2.234964e-06	2.058148e-08	2.255545e-06
265	2.252418e-06	2.092939e-08	2.273348e-06
266	2.269923e-06	2.128350e-08	2.291207e-06
267	2.287525e-06	2.164124e-08	2.309166e-06
268	2.305187e-06	2.200376e-08	2.327191e-06
269	2.322918e-06	2.237215e-08	2.345290e-06
270	2.340731e-06	2.274580e-08	2.363477e-06
271	2.358626e-06	2.312384e-08	2.381750e-06
272	2.376583e-06	2.350789e-08	2.400091e-06
273	2.394617e-06	2.389830e-08	2.418515e-06
274	2.412747e-06	2.429251e-08	2.437039e-06
275	2.430935e-06	2.469189e-08	2.455627e-06
276	2.449197e-06	2.509673e-08	2.474294e-06
277	2.467535e-06	2.550715e-08	2.493042e-06
278	2.485948e-06	2.592322e-08	2.511872e-06
279	2.504438e-06	2.634501e-08	2.530783e-06
280	2.523004e-06	2.677260e-08	2.549777e-06
281	2.541646e-06	2.720604e-08	2.568852e-06
282	2.560365e-06	2.764542e-08	2.588010e-06
283	2.579160e-06	2.809081e-08	2.607251e-06
284	2.598032e-06	2.854228e-08	2.626575e-06
285	2.616981e-06	2.899991e-08	2.645981e-06
286	2.636008e-06	2.946378e-08	2.665471e-06
287	2.655111e-06	2.993396e-08	2.685045e-06
288	2.674292e-06	3.041054e-08	2.704702e-06
289	2.693550e-06	3.089359e-08	2.724444e-06
290	2.712887e-06	3.138319e-08	2.744270e-06
291	2.732301e-06	3.187943e-08	2.764180e-06
292	2.751793e-06	3.238240e-08	2.784175e-06
293	2.771363e-06	3.289216e-08	2.804256e-06
294	2.791012e-06	3.340882e-08	2.824421e-06
295	2.810740e-06	3.393246e-08	2.844672e-06
296	2.830546e-06	3.446317e-08	2.865009e-06
297	2.850432e-06	3.500103e-08	2.885433e-06
298	2.870396e-06	3.554614e-08	2.905942e-06
299	2.890440e-06	3.609860e-08	2.926538e-06
300	2.910563e-06	3.665848e-08	2.947221e-06
301	2.930766e-06	3.722590e-08	2.967992e-06
302	2.951049e-06	3.780094e-08	2.988850e-06
303	2.971412e-06	3.838371e-08	3.009795e-06
304	2.991855e-06	3.897430e-08	3.030829e-06
305	3.012379e-06	3.957282e-08	3.051951e-06
306	3.032983e-06	4.017937e-08	3.073162e-06
307	3.053668e-06	4.079405e-08	3.094462e-06
308	3.074434e-06	4.141697e-08	3.115851e-06
309	3.095282e-06	4.204824e-08	3.137330e-06
310	3.116211e-06	4.268796e-08	3.158899e-06
311	3.137146e-06	4.335508e-08	3.180501e-06
312	3.158380e-06	4.401667e-08	3.202397e-06
313	3.179575e-06	4.468370e-08	3.224259e-06
314	3.200815e-06	4.536444e-08	3.246179e-06
315	3.222198e-06	4.604997e-08	3.268248e-06
316	3.243628e-06	4.674364e-08	3.290372e-06
317	3.265137e-06	4.744637e-08	3.312583e-06
318	3.286728e-06	4.815846e-08	3.334886e-06
319	3.308306e-06	4.890641e-08	3.357213e-06
320	3.330242e-06	4.964429e-08	3.379887e-06
321	3.352112e-06	5.038724e-08	3.402499e-06
322	3.374045e-06	5.113909e-08	3.425184e-06
323	3.396059e-06	5.190079e-08	3.447960e-06
324	3.418157e-06	5.267264e-08	3.470830e-06
325	3.440331e-06	5.345659e-08	3.493787e-06
326	3.462616e-06	5.424975e-08	3.516865e-06
327	3.484972e-06	5.505320e-08	3.540025e-06
328	3.507412e-06	5.586735e-08	3.563279e-06
329	3.529938e-06	5.669241e-08	3.586630e-06
330	3.552540e-06	5.753042e-08	3.610071e-06
331	3.575247e-06	5.838055e-08	3.633628e-06
332	3.598039e-06	5.924403e-08	3.657283e-06
333	3.620946e-06	6.011575e-08	3.681062e-06
334	3.643913e-06	6.099829e-08	3.704911e-06
335	3.666964e-06	6.189251e-08	3.728856e-06
336	3.690086e-06	6.280014e-08	3.752887e-06
337	3.713342e-06	6.371910e-08	3.777061e-06
338	3.736647e-06	6.465278e-08	3.801300e-06
339	3.760054e-06	6.560131e-08	3.825655e-06
340	3.783590e-06	6.655913e-08	3.850149e-06
341	3.807180e-06	6.752889e-08	3.874709e-06
342	3.830847e-06	6.851379e-08	3.899360e-06
343	3.854629e-06	6.951045e-08	3.924140e-06
344	3.878488e-06	7.052019e-08	3.949008e-06
345	3.902436e-06	7.154357e-08	3.973980e-06
346	3.926462e-06	7.258323e-08	3.999045e-06
347	3.950617e-06	7.363548e-08	4.024252e-06
348	3.974843e-06	7.470162e-08	4.049545e-06
349	3.999145e-06	7.578429e-08	4.074929e-06
350	4.023568e-06	7.688286e-08	4.100451e-06
351	4.048100e-06	7.799439e-08	4.126094e-06
352	4.072688e-06	7.912338e-08	4.151812e-06
353	4.097404e-06	8.026585e-08	4.177669e-06
354	4.122194e-06	8.142346e-08	4.203617e-06
355	4.147061e-06	8.259950e-08	4.229660e-06
356	4.172042e-06	8.379554e-08	4.255838e-06
357	4.197162e-06	8.500394e-08	4.282166e-06
358	4.222326e-06	8.623083e-08	4.308557e-06
359	4.247586e-06	8.747734e-08	4.335063e-06
360	4.273019e-06	8.873735e-08	4.361757e-06
361	4.298475e-06	9.001625e-08	4.388491e-06
362	4.324054e-06	9.131423e-08	4.415368e-06
363	4.349747e-06	9.262768e-08	4.442374e-06
364	4.375513e-06	9.395876e-08	4.469471e-06
365	4.401356e-06	9.531104e-08	4.496667e-06
366	4.427349e-06	9.668087e-08	4.524030e-06
367	4.453398e-06	9.807297e-08	4.551471e-06
368	4.479592e-06	9.948263e-08	4.579074e-06
369	4.505862e-06	1.009117e-07	4.606774e-06
370	4.531937e-06	1.024620e-07	4.634399e-06
371	4.558910e-06	1.039693e-07	4.662879e-06
372	4.585639e-06	1.054745e-07	4.691113e-06
373	4.612342e-06	1.069967e-07	4.719339e-06
374	4.639160e-06	1.085407e-07	4.747701e-06
375	4.666078e-06	1.101062e-07	4.776184e-06
376	4.693129e-06	1.116918e-07	4.804821e-06
377	4.720226e-06	1.133033e-07	4.833530e-06
378	4.747457e-06	1.149396e-07	4.862397e-06
379	4.774817e-06	1.166009e-07	4.891418e-06
380	4.802280e-06	1.182869e-07	4.920567e-06
381	4.829873e-06	1.199948e-07	4.949868e-06
382	4.857487e-06	1.217381e-07	4.979225e-06
383	4.885353e-06	1.235008e-07	5.008854e-06
384	4.913254e-06	1.252875e-07	5.038541e-06
385	4.941211e-06	1.271087e-07	5.068320e-06
386	4.969401e-06	1.289527e-07	5.098353e-06
387	4.997622e-06	1.308268e-07	5.128449e-06
388	5.026001e-06	1.327271e-07	5.158728e-06
389	5.054467e-06	1.346558e-07	5.189122e-06
390	5.083016e-06	1.366206e-07	5.219637e-06
391	5.111760e-06	1.386126e-07	5.250372e-06
392	5.140584e-06	1.406347e-07	5.281219e-06
393	5.169486e-06	1.426969e-07	5.312183e-06
394	5.198482e-06	1.448113e-07	5.343293e-06
395	5.227873e-06	1.469481e-07	5.374821e-06
396	5.257263e-06	1.491101e-07	5.406373e-06
397	5.286620e-06	1.513282e-07	5.437949e-06
398	5.316349e-06	1.535675e-07	5.469916e-06
399	5.346077e-06	1.558374e-07	5.501914e-06
400	5.375905e-06	1.581427e-07	5.534048e-06
