Step	E_el	E_frac	E_tot
350	3.479426e-07	3.776117e-05	3.810911e-05
351	3.496740e-07	3.776150e-05	3.811117e-05
352	3.514032e-07	3.776186e-05	3.811326e-05
353	3.530479e-07	3.776225e-05	3.811530e-05
354	3.546563e-07	3.776262e-05	3.811728e-05
355	3.563569e-07	3.776298e-05	3.811933e-05
356	3.581074e-07	3.776333e-05	3.812144e-05
357	3.597879e-07	3.776374e-05	3.812353e-05
358	3.613214e-07	3.776421e-05	3.812553e-05
359	3.625973e-07	3.776473e-05	3.812733e-05
360	3.625777e-07	3.776524e-05	3.812782e-05
361	3.632998e-07	3.776575e-05	3.812905e-05
362	3.638575e-07	3.776623e-05	3.813009e-05
363	3.646165e-07	3.776673e-05	3.813135e-05
364	3.653985e-07	3.776725e-05	3.813265e-05
365	3.659626e-07	3.776769e-05	3.813365e-05
366	3.669728e-07	3.776806e-05	3.813504e-05
367	3.686184e-07	3.776846e-05	3.813707e-05
368	3.699949e-07	3.776884e-05	3.813883e-05
369	3.711696e-07	3.776916e-05	3.814033e-05
370	3.728078e-07	3.776948e-05	3.814229e-05
371	3.744277e-07	3.776977e-05	3.814420e-05
372	3.762211e-07	3.777005e-05	3.814627e-05
373	3.779906e-07	3.777035e-05	3.814834e-05
374	3.797410e-07	3.777068e-05	3.815042e-05
375	3.812777e-07	3.777105e-05	3.815233e-05
376	3.821266e-07	3.777138e-05	3.815350e-05
377	3.838483e-07	3.777171e-05	3.815556e-05
378	3.854991e-07	3.777212e-05	3.815762e-05
379	3.866382e-07	3.777254e-05	3.815918e-05
380	3.876840e-07	3.777296e-05	3.816064e-05
381	3.883644e-07	3.777337e-05	3.816173e-05
382	3.893040e-07	3.777376e-05	3.816306e-05
383	3.904061e-07	3.777412e-05	3.816452e-05
384	3.921171e-07	3.777450e-05	3.816662e-05
385	3.936671e-07	3.777490e-05	3.816857e-05
386	3.951585e-07	3.777526e-05	3.817042e-05
387	3.967649e-07	3.777562e-05	3.817238e-05
388	3.982736e-07	3.777596e-05	3.817424e-05
389	3.999860e-07	3.777628e-05	3.817627e-05
390	4.017609e-07	3.777659e-05	3.817835e-05
391	4.035268e-07	3.777692e-05	3.818045e-05
392	4.051150e-07	3.777725e-05	3.818237e-05
393	4.068255e-07	3.777754e-05	3.818436e-05
394	4.086454e-07	3.777782e-05	3.818646e-05
395	4.104790e-07	3.777810e-05	3.818858e-05
396	4.122979e-07	3.777840e-05	3.819070e-05
397	4.140439e-07	3.777872e-05	3.819277e-05
398	4.156933e-07	3.777905e-05	3.819475e-05
399	4.173144e-07	3.777937e-05	3.819668e-05
400	4.190744e-07	3.777962e-05	3.819869e-05
